create_time,hashtag_names,id,username,video_description,view_count,comment_count,like_count,music_id,region_code,share_count,voice_to_text,effect_ids,playlist_id,tiktokurl,utc_year,utc_month,utc_day,utc_hour,utc_minute,utc_second,utc_date_string,utc_time_string
1704148467,"['duet', 'fyp', 'makeamericagreatagain', 'americafirst', 'foryoupage', 'dadsoftiktok', 'trump2024', 'familyforlife🔥']",7319261827609726239,hockey16cja,#fyp #foryoupage #dadsoftiktok #americafirst #makeamericagreatagain #trump2024 #familyforlife🔥 #duet ,0,2,22,7.259756352833702e+18,us,0,,,,https://www.tiktok.com/@hockey16cja/video/7319261827609726239,2024,1,1,22,34,27,2024-01-01,22:34:27
1704148458,"['youtuber', 'viral', 'fyp', 'coryxkenshin', 'xbcyza']",7319261792457329963,reallucas.48,Coryxkensin is too cold💯//( Happy new years)#fyp #coryxkenshin #youtuber #xbcyza #viral #viral || extra tags: @Invincible (prime arc) @ITSMEJACOB @444_Editz (solo arc) @indirect @𝓛𝓮𝓬 ŁËËĐÄĞØÄŤ @c8ddy vfx @lo Play-Doh @ghost @ᶜʳᶜˡReece @qxiitTWD 🧟‍♂️ @♱Sezz.mp4♱ @ᶜʳᶜˡ_bengals @Htm3145 @⭑jsnowedits⭑ @James🧟‍♂️ @Slavery @•[JOCK]• @︎ @vs.bambam @ghøūl @Meleytixicy @𝕽𝖔𝖉𝖆 (I’m back) @ᶜʳᶜˡ ᵐᵖ⁴dmrᶜᶜ @⠀ @⠀ ⠀ ⠀ ⠀ ⠀ ⠀ @🍿 @DIЯΣZONE @DiRE/Razbie.cc @Rylan! @ralphy @ᴿˢᵖ 𝙍𝙖𝙛𝙭𝙮0 † ᵀᴰ @Rome.vsp @ᵛᵒᶤᵈ𝒬𝔵𝓁𝘬 @xenovsp @Jordan🧟 @𝓒𝓬.Zoogangler @0vsp_zoro0 @VSP.JXY @𝚸Ø𝐋𝚨𝐑 @Drama (moots?) @The Walking Dead (moots?) @ᶜʳᶜˡharry @ᶜʳᶜˡnull @☆𝙑𝙀𝙍𝘿𝙀☆ @Kage @🧟‍♀️GEMMA🧟‍♀️ @ᴬᴷ⁴⁷ @Ale (comeback arc) @Catastrophic audios @ʸᵉᶦˡᵈmk @Mogger @trunk @ⱽᵃˡᶦᵈ.tonio @Velocity @𝐉𝐉 𝐄𝐃𝐈𝐓𝐒 @𝖇𝖎𝖌𝖒𝖆𝖓𝖆𝖉𝖊𝖓 @ʰʸᵈʳᵃ 𝐒𝐚𝐫𝐱𝐯𝐲 @Starwarsthingss @Spxdervex @𝘀𝗻𝘅𝗸𝗲 @s1 @oli goodman @ᵤₙₖₙ Kombat @maxypad @goosev2 @#𝐘𝐎𝐔𝐓𝐇𝐒𝐇𝐀𝐊𝐄𝐒 ,152,143,194,7.31926189424524e+18,us,0,,,,https://www.tiktok.com/@reallucas.48/video/7319261792457329963,2024,1,1,22,34,18,2024-01-01,22:34:18
1704148432,"['donaldtrump', 'democrats', 'liberals', 'colorodo', 'republican', 'trump2024']",7319261675100818734,chrisxbmx,#trump2024 #donaldtrump #colorodo #democrats #liberals #republican ,0,1,32,7.319261778444078e+18,us,0,,,,https://www.tiktok.com/@chrisxbmx/video/7319261675100818734,2024,1,1,22,33,52,2024-01-01,22:33:52
1704148423,"['newyears', 'trumpets', 'christianrap', 'fyp', 'messageforyou', '2024', 'christiantiktok']",7319261649016458542,akoye20,Songs: trumpets by akoye out all platforms. Happy new years 🎉🙏🏿  #fyp #2024 #christiantiktok #newyears #christianrap #messageforyou #trumpets ,2158,2,90,7.31815907761162e+18,us,0,,"['99912671', '81287167']",,https://www.tiktok.com/@akoye20/video/7319261649016458542,2024,1,1,22,33,43,2024-01-01,22:33:43
1704148421,"['yt', 'bike', 'mtb', 'gopro', 'capra', 'mtblifestyle', 'mtblife', 'ytindustries', 'gopropov', 'ytcapra', 'mtbpov', 'gopromilliondollarchallenge', 'gopromtb', 'goprohero11', 'gopromtbpov', 'bikethewhites']",7319261636014001450,seth.peters4,2024 in 18 seconds @GoPro @YT Industries 🤘  #mtb #mtbpov #mtblifestyle #mtblife #gopromilliondollarchallenge #gopro #goprohero11 #bike #bikethewhites #gopropov #gopromtb #gopromtbpov #yt #ytindustries #ytcapra #capra ,8,3,37,7.300198626024902e+18,us,0,"With that, the 2023 season comes to an end. Goodnight.",,,https://www.tiktok.com/@seth.peters4/video/7319261636014001450,2024,1,1,22,33,41,2024-01-01,22:33:41
1704148419,"['beach', 'wildlife', 'beachday', 'beachlife', 'gopro', 'paddleboarding', 'paddleboard', 'newsmyrnabeach', 'wildlifephotography', 'beachlifestyle', 'islesurfandsup', 'islepaddleboards']",7319261634168442155,bobgreenmusic,#paddleboarding #paddleboard #islepaddleboards #islesurfandsup #newsmyrnabeach #gopro #wildlife #wildlifephotography #beach #beachday #beachlifestyle #beachlife ,110,0,10,7.269812063996381e+18,us,0,,,,https://www.tiktok.com/@bobgreenmusic/video/7319261634168442155,2024,1,1,22,33,39,2024-01-01,22:33:39
1704148415,[],7319261601100778798,honeymoo.beauty,"Tallow has been used traditionally in skincare for centuries. Our ancestors were aware of the importance and benefits that come from the naturally occurring vitamins in beef fat. They used tallow for everything. From cooking, to candle making, to skincare. It’s no wonder disease and modern day illnesses were so rare. It was a simpler time with simpler ingredients that everyone recognized. Here’s three of my favorite benefits to using tallow as skincare: 1. Tallow is noncomedogenic. When rendered and purified properly to remove all impurities tallow absorbs very well into our skin barrier and does not clog your pores. This is something to keep in mind when searching for tallow based products. What type of rendering method does the company use? Do they purchase their tallow from a third party supplier? If so, there’s no guarantee what part of the fat are being used and if all the impurities are being drawn out in the process. 2. Grass fed tallow contains naturally occurring vitamins A, D, E and K which are only found in animal products and they are essential for our health. 3. Tallow is identical to the oils we produce as humans (sebum) making it bioavailable to us and easy to absorb. In fact, the word sebum actually means tallow in Latin. When you use the perfect amount there is never a greasy residue left behind.  If you’ve been wanting to add this nutrient dense skin food into your routine but don’t know where to start or which one would suit your skin’s needs best, comment TALLOW below and I’ll send you the link to my 3 favorite tallow products with details on each of their healing properties! ",3,0,2,7.291363788900862e+18,us,0,,,,https://www.tiktok.com/@honeymoo.beauty/video/7319261601100778798,2024,1,1,22,33,35,2024-01-01,22:33:35
1704148403,"['weknow', 'duet', 'trump', 'canthide', 'government', 'whatarewedoingamerica', 'republikkkans', 'cannagrammy', 'rationalboomerpodcast', 'mmjismymat']",7319261569542589739,cannagrammy,#duet with @rationalboomer #rationalboomerpodcast #cannagrammy #mmjismymat #whatarewedoingamerica #trump #government #canthide #weknow #republikkkans ,11,3,66,7.319250257622486e+18,us,0,,,,https://www.tiktok.com/@cannagrammy/video/7319261569542589739,2024,1,1,22,33,23,2024-01-01,22:33:23
1704148397,"['happyness', 'life', 'no', 'left', 'or', 'without', 'tho', 'poor', 'even', 'vote', 'non', 'liberty', 'whites', 'fyp', 'joebiden', '2017', 'stragegy', 'demactrats', 'demactrat']",7319261543126928682,baldeaglenews,#fyp #joebiden #2017 #demactrats #stragegy #non #whites #vote #demactrat #even #tho #left #poor #without #life #no #life #liberty #or #happyness ,14,32,105,7.319261632075615e+18,us,1,,,,https://www.tiktok.com/@baldeaglenews/video/7319261543126928682,2024,1,1,22,33,17,2024-01-01,22:33:17
1704148395,"['realestate', 'banks', 'chicago', 'life', 'newyork', 'money', 'nyc', 'goodmorning', 'travel', 'health', 'bank', 'canada', 'trending', 'washington', 'viral', 'show', 'meme', 'boa', 'cash', 'chase', 'parties', 'trump', 'moneytalks', 'politics', 'tech', 'update', 'tunein', 'happening', 'talks', 'ripple', 'fyp', 'crisis', 'tiktokchallenge', 'happeningnow', 'discussion', 'biden', 'finance', 'podcast', 'stocks', 'economy', 'goodmorningusa', 'recession', 'crypto', 'xrp', 'bitcoin', 'inflation', 'foryoupage', 'longervideos', 'fypage', 'edutok', 'firstrepublic', 'bankcrash']",7319261542174690591,officialprofpeterstonge2,#money #finance #bank #inflation #tech #update #goodmorning #goodmorningusa #nyc #chicago #firstrepublic #bankcrash #washington #cash #ripple #xrp #crisis #economy #Washington #boa #chase #stocks #biden #realestate #moneytalks #talks #discussion #recession #cash #bitcoin #crypto #xrp #ripple #show #parties #politics #tiktokchallenge #viral #meme #trending #edutok #health #longervideos #podcast #banks #newyork #trump #travel #canada #life #happening #happeningnow #tunein #foryoupage #fyp #fypage #viral #trending ,172,0,10,,us,0,,,,https://www.tiktok.com/@officialprofpeterstonge2/video/7319261542174690591,2024,1,1,22,33,15,2024-01-01,22:33:15
1704148391,"['portland', 'magazine', 'editorial']",7319261528153263406,aaronsanchez201,2024 has so many things in stock i cant wait follow me for more 💌 @aaronsanchezphoto  #portland #magazine #editorial ,44,4,41,7.306623023414495e+18,us,0,,,,https://www.tiktok.com/@aaronsanchez201/video/7319261528153263406,2024,1,1,22,33,11,2024-01-01,22:33:11
1704148395,"['podcast', 'republican', 'undomesticated']",7319261500772863278,undomesticated92,"Unstoppable Confidence: Winning in Life, No Matter the Odds! #podcast #undomesticated #republican ",4,0,19,6.746993352891189e+18,us,0,"I feel like I won, and that's all matters. I feel like you won, and that's all that matters. You don't win with those. You know what? That's all that matters. I felt like I won, and that's all. Like, you know, many times, like, I've either, like, leased the car and, like. And as I'm driving off the line, I'm like, what the fuck did I just do? What the fuck did I just get into? But this time I drove off the lot, and I'm like, fucking let's go. Inner fucking Boston Tea Party miracle. Probably still lost. You know what if I did? Who gives fuck?",,,https://www.tiktok.com/@undomesticated92/video/7319261500772863278,2024,1,1,22,33,15,2024-01-01,22:33:15
1704148388,"['story', 'headlines', 'top', 'politics', 'news', 'bias', 'media', 'fyp', 'poll', 'democrats', 'journalism', 'gop', 'republican', 'journalist', 'topstories', '2024', 'politicaltiktok', 'mediabias', '2024election', 'republicansoftiktok', 'mediabiascheck', 'newsattiktok']",7319261495953771822,karahruckertv,The political makeup of the media. Make sense? #news #politics #newsattiktok #politicaltiktok #poll #media #journalism #mediabias #mediabiascheck #bias #journalist #gop #republican #republicansoftiktok #democrats #headlines #topstories #top #story #fyp #2024 #2024election ,1,3,20,7.319261591127117e+18,us,0,,,,https://www.tiktok.com/@karahruckertv/video/7319261495953771822,2024,1,1,22,33,8,2024-01-01,22:33:08
1704148384,"['newyears', 'donaldtrump', 'trump2024', '2024election']",7319261465586847022,redwhiteblueclips,Let the count down begin. #donaldtrump #newyears #trump2024 #2024election ,49,13,130,7.31926158336695e+18,us,0,,,,https://www.tiktok.com/@redwhiteblueclips/video/7319261465586847022,2024,1,1,22,33,4,2024-01-01,22:33:04
1704148373,"['edit', 'anime', 'amv', 'fyp', 'kaguyasama', 'kaguyasamaloveiswar', 'kaguyashinomiya', 'fypppppppppppppp', 'fypシ']",7319261404664712494,hymue,HAPPY BIRTHDAY KAGUYA! 🥳 | #kaguyasama #kaguyashinomiya #kaguyasamaloveiswar #Anime #fyp #fypシ #amv #edit #fypppppppppppppp | @Raven @Higashi ,64,1,11,7.000208808676968e+18,us,1,,,,https://www.tiktok.com/@hymue/video/7319261404664712494,2024,1,1,22,32,53,2024-01-01,22:32:53
1704148360,"['duet', 'biden2020']",7319261369562320158,awwwtruthhurts,#duet with @Colion American #biden2020 ,1,7,67,7.305795871533305e+18,us,0,,,,https://www.tiktok.com/@awwwtruthhurts/video/7319261369562320158,2024,1,1,22,32,40,2024-01-01,22:32:40
1704148328,"['america', 'viral', 'trump', 'fyp', 'trump2024', 'fypシ', 'xybca']",7319261248145673518,dylan.isnt.cool,#trump #trump2024 #america #fypシ #viral #xybca #fyp ,0,3,6,7.04838848136579e+18,us,0,,,,https://www.tiktok.com/@dylan.isnt.cool/video/7319261248145673518,2024,1,1,22,32,8,2024-01-01,22:32:08
1704148325,"['donaldtrump', 'duet']",7319261227845160238,connie5054,#duet with @#USA 2024 #donaldtrump ,273,13,166,7.31028786168793e+18,us,0,,,,https://www.tiktok.com/@connie5054/video/7319261227845160238,2024,1,1,22,32,5,2024-01-01,22:32:05
1704148329,"['family', 'yeeyee', 'redneck', 'fyp', 'trump2024🇺🇸', 'fyfnation', 'feliz2024']",7319261197046467883,yeeyeeboy,#feliz2024 #trump2024🇺🇸 #yeeyee #fyfnation #family #fyp #redneck ,26,0,1,7.044017412311615e+18,us,0,,,,https://www.tiktok.com/@yeeyeeboy/video/7319261197046467883,2024,1,1,22,32,9,2024-01-01,22:32:09
1704148306,"['trump2024', 'wethepeoplemilitia', 'wethepeoplemilitiacongress']",7319261162049146158,wethepeoplemilitia,We The People Militia: Congress have 1st eye witness to police theft and police brutaliry. It is safe to include the absue of unlawfull power also.  The type of Corruptions is what the Trump Administration promisses to clean up with urgency in 2024.  #trump2024 #wethepeoplemilitia #wethepeoplemilitiacongress ,56,16,173,7.076440951833266e+18,us,0,,,,https://www.tiktok.com/@wethepeoplemilitia/video/7319261162049146158,2024,1,1,22,31,46,2024-01-01,22:31:46
1704148275,"['hny', 'republican', 'presidentalelection', 'newyearnewpresident', 'trump2024']",7319261019610631454,ayemejc,#newyearnewpresident #hny #republican #trump2024 #presidentalelection ,0,9,72,7.293666045645032e+18,us,0,,,,https://www.tiktok.com/@ayemejc/video/7319261019610631454,2024,1,1,22,31,15,2024-01-01,22:31:15
1704148277,"['freedom', 'america', 'usa', 'texas', 'trending', 'viral', 'trend', 'viralvideo', 'border', 'maga', 'viralvideos', 'viraltiktok', 'trump2024']",7319260980876283182,prisonersix,Governor Abbott joins with 25 states to protect our border because the Biden administration is a criminal failure.#trump2024 #viral #viraltiktok #viralvideos #viralvideo #freedom #usa #america #trending #trend #maga #texas #border ,28,96,228,7.319261122530397e+18,us,0,,,,https://www.tiktok.com/@prisonersix/video/7319260980876283182,2024,1,1,22,31,17,2024-01-01,22:31:17
1704148279,"['happynewyear', 'bestwishes', 'yougotthis', 'felizañonuevo', 'healthandwellness', 'trump2024', 'lifegoals2024', 'republicanlatina03']",7319260954691341614,republicanlatina03,HAPPY NEW YEAR 🎉🎉🎉🎊🎊🎊🎊🎉🎉🎉🫶🫶🫶🫶🫶#happynewyear #felizañonuevo #bestwishes #trump2024 #healthandwellness #lifegoals2024 #yougotthis #republicanlatina03 ,47,18,267,7.319261133209751e+18,us,0,"Happy New Year, everyone. Felice and your Nuevo. I told me say hello to all my followers for all the support this entire time. I hope you guys had an amazing Christmas. You guys got all the gifts, all the yummy food for the holidays. And also, what better day than today to start your goals, whether that's health and fitness, whether that's financial goals. What a great time to be alive. What a wonderful blessing it is to have life. So let's make the most of it. Let's make the most of this year. Let's make the most of every single day. And also, another thing that I'm excited for in 2024 is November. Trump 2024.",,,https://www.tiktok.com/@republicanlatina03/video/7319260954691341614,2024,1,1,22,31,19,2024-01-01,22:31:19
1704148259,"['motivation', 'viralvideo', 'tendance', 'goma', 'politique', 'kinshasa', 'lubumbashi', 'congolaise🇨🇩', 'election2023', 'moisekatumbi', 'kalemie', 'politiquecongolaise', 'lwalaba']",7319260948412386602,moisekatumbi.pres,Revendiquez ces droits #moisekatumbi #tendance #congolaise🇨🇩 #lubumbashi #lwalaba #goma #politique #politiquecongolaise #kalemie #kinshasa #viralvideo #election2023 #motivation ,1868,0,169,6.861355060333399e+18,us,4,,,,https://www.tiktok.com/@moisekatumbi.pres/video/7319260948412386602,2024,1,1,22,30,59,2024-01-01,22:30:59
1704148256,"['america', 'usa', 'trending', 'viral', 'donaldtrump', 'duet', 'fup', 'trump', 'trend', 'viralvideo', 'fyp', 'trendingvideo', 'trendingtiktok', '💙', 'viraltiktok', 'foryourpage', 'fypage', 'usa_tiktok', 'usatiktok', 'trump2024', '🇺🇲', 'fypviral', 'fypシ', 'fypシ゚viral']",7319260935162613038,leoandroccosounds,#duet with @GirafficDesign #trump #donaldtrump #trump2024 #viraltiktok #viralvideo #viral #trending #trend #trendingvideo #trendingtiktok #usa #usa_tiktok #usatiktok #fyp #foryourpage #fup #fypviral #fypシ #fypage #fypシ゚viral #AMERICA #💙 #🇺🇲 ,14,14,76,2.2296625045542502e+17,us,0,,,,https://www.tiktok.com/@leoandroccosounds/video/7319260935162613038,2024,1,1,22,30,56,2024-01-01,22:30:56
1704148216,"['fyp', 'maga', 'wethepeople', 'republican', 'conservatives', 'foryoupage', 'conservativewomen', 'consevativemen']",7319260773430119722,jonathanharveytruth,#conservatives #maga #fyp #foryoupage #consevativemen #conservativewomen #republican #wethepeople ,0,1,12,7.319260847830207e+18,us,0,,,,https://www.tiktok.com/@jonathanharveytruth/video/7319260773430119722,2024,1,1,22,30,16,2024-01-01,22:30:16
1704148223,"['navidad', 'music', 'felizaño', '2023', '2024election']",7319260749988236586,mar_c504,"Adios 2023 ,welcome 2024🎊🎄🎆#navidad #felizaño #music #2023 #2024election ",10,0,10,7.310721305363615e+18,us,0,,,,https://www.tiktok.com/@mar_c504/video/7319260749988236586,2024,1,1,22,30,23,2024-01-01,22:30:23
1704148194,"['pourtoi', 'kinshasa🇨🇩', '2024election', 'congolaise🇨🇩🇨🇬', 'nzambeyakoyemba🙏🏼❤️']",7319260632698703150,merveillekabeya.mrs,Happy new Year Bonne année 2024 Nous croyons au Dieu de toute bonté pour sa fidélité dans ses promesses 🎊 #nzambeyakoyemba🙏🏼❤️ #2024election #congolaise🇨🇩🇨🇬 #pourtoi #kinshasa🇨🇩 ,63,0,17,7.177552422276042e+18,us,0,,['88620864'],,https://www.tiktok.com/@merveillekabeya.mrs/video/7319260632698703150,2024,1,1,22,29,54,2024-01-01,22:29:54
1704148182,"['freedom', 'rolltide', 'momlife', 'timefreedom', 'secchampionship', 'sahm', 'financialfreedom', 'makemoneyonline', 'makemoneyfromhome', 'michiganwolverinesfootball', 'startuptips', 'momsmakingmoney', 'internettipsforbeginners']",7319260622913359135,lb_the_affiliate,"Ready to bet on you and the dreams you’ve  always had?! This year is the year!  Forbes Magazine announced that Digital Marketing (aka Affiliate marketing) is going to be one of the highest paid freelance jobs in 2024. The possiblities are endless!  This may be the solution you are looking for to help you make extra money for bills, gas, groceries or even to get back time with your family, save for that trip, save for college, even save for retirement.. again, the possibiltiies are endless  Want to know more about your options making money online?  Check out my FREE Beginners Guide that you can use to help you get started! (link in bio)  🔥COMMENT: “MORE” and I’ll send you my free beginners guide and the exact course I took to learn about afiliate programs and how to get started! 🔆Follow for more info: 🔆 @lb_the_affiliate LIKE-SAVE_FOLLOW-❤️🔥 @lb_the_affiliate @lb_the_affiliate  #makemoneyonline #makemoneyfromhome #sahm #momlife #momsmakingmoney #internettipsforbeginners #startuptips #freedom #financialfreedom #timefreedom #secchampionship #rolltide #michiganwolverinesfootball ",0,0,2,6.733266551195173e+18,us,0,,,,https://www.tiktok.com/@lb_the_affiliate/video/7319260622913359135,2024,1,1,22,29,42,2024-01-01,22:29:42
1704148153,"['newyear', 'indiana', 'elections', 'welovelawrence']",7319260486590156062,thebelindadrake,"Today we witnessed our dear friend, Deborah Whitfield be sworn in as the first Black Mayor in Marion County in the City of Lawrence, Indiana. Such a beautiful and promising day!  #WeLoveLawrence 🫶🏾 #Indiana #elections #newyear ",6,0,29,7.319260614763744e+18,us,0,,,,https://www.tiktok.com/@thebelindadrake/video/7319260486590156062,2024,1,1,22,29,13,2024-01-01,22:29:13
1704148128,[],7319260402444045614,336._.hammond,Trump maga,28,7,42,7.27271806546982e+18,us,0,,,,https://www.tiktok.com/@336._.hammond/video/7319260402444045614,2024,1,1,22,28,48,2024-01-01,22:28:48
1704148129,"['tik_tok', '_shreejana_magarb❤️']",7319260401022012718,shreejanamagar1,#_shreejana_magarb❤️#tik_tok ,26,6,64,7.129740909424037e+18,us,0,,,,https://www.tiktok.com/@shreejanamagar1/video/7319260401022012718,2024,1,1,22,28,49,2024-01-01,22:28:49
1704148111,[],7319260338967366955,noacct5564,Facts about biden failed economy,0,1,0,7.319260397167807e+18,us,0,,,,https://www.tiktok.com/@noacct5564/video/7319260338967366955,2024,1,1,22,28,31,2024-01-01,22:28:31
1704148113,"['lovinglife', 'feedingtime', 'chivas', 'selfcare', 'livingthedream', 'selfimprovement', 'vacas', 'easteregger', 'pollos', 'smallfarm', 'farmstead', 'elcampoesvida', 'farmlifeisthebestlife', 'organicfarming', 'minizebu', 'miniaturecows', 'selfsustainable', 'miniaturezebucow', 'smallfamilyfarms', 'elcamponopara👨\u200d🌾🌱🌱', 'elsurdegeorgia', 'gopherwoodgoods']",7319260329811201322,gopherwood.goods,#miniaturecows #miniaturezebucow #minizebu #farmstead #farmlifeisthebestlife #organicfarming #gopherwoodgoods #feedingtime #easteregger #smallfarm #smallfamilyfarms #lovinglife #selfsustainable #livingthedream #pollos #vacas #chivas #elsurdegeorgia #selfimprovement #selfcare #elcamponopara👨‍🌾🌱🌱 #elcampoesvida ,0,0,13,7.081790764459575e+18,us,0,,,,https://www.tiktok.com/@gopherwood.goods/video/7319260329811201322,2024,1,1,22,28,33,2024-01-01,22:28:33
1704148078,"['anime', 'meme', 'memes', 'loveiswar', 'fyp', 'animeedit', 'memestiktok', 'kaguyasamaloveiswar', 'fypシ', 'ftpシ', 'yourstillreadingthesehashtags']",7319260152547511598,swordbxp,#meme #memestiktok #memes #loveiswar #kaguyasamaloveiswar #fyp #ftpシ #fypシ #anime #animeedit #yourstillreadingthesehashtags ,3,0,11,7.3192602595446e+18,us,0,,,,https://www.tiktok.com/@swordbxp/video/7319260152547511598,2024,1,1,22,27,58,2024-01-01,22:27:58
1704148072,"['florida', 'happiness', 'success', 'gopro', 'dontgiveup', 'cinematography', 'intercoastalwaterway', 'foilboarding', 'NiUnPeloMás', 'youshouldpost', 'lift3', 'tankgpa']",7319260144800369962,tankgpa,"#NiUnPeloMás. Ethan's 2nd session, Tom joined us,  #tankgpa #youshouldpost #intercoastalwaterway #foilboarding #lift3 #florida #dontgiveup #gopro #dontgiveup #cinematography #happiness #success ",23,1,12,7.135750263436282e+18,us,0,,,,https://www.tiktok.com/@tankgpa/video/7319260144800369962,2024,1,1,22,27,52,2024-01-01,22:27:52
1704148064,"['helpsaveamerica', 'trump2024🇺🇸']",7319260108083514654,thtguyiscrazy,#trump2024🇺🇸 #helpsaveamerica ,21,2,9,7.20426926501962e+18,us,0,,,,https://www.tiktok.com/@thtguyiscrazy/video/7319260108083514654,2024,1,1,22,27,44,2024-01-01,22:27:44
1704148064,"['crazy', 'not', 'wow', 'tiktok', 'foryou', 'pov', 'groceryshopping', '📈📉', 'biden2024', '8646🇺🇸']",7319260081688710442,itsjosephmac,#pov #crazy #tiktok #wow #foryou #groceryshopping #8646🇺🇸 #📈📉 #biden2024 #not  ,6,0,10,7.319260198819171e+18,us,0,,,,https://www.tiktok.com/@itsjosephmac/video/7319260081688710442,2024,1,1,22,27,44,2024-01-01,22:27:44
1704148034,"['duet', 'fyp', 'fypシ゚viral🖤tiktok☆♡🦋myvideo']",7319259984221490475,carlacarcedo_276,#duet with @ztet #fyp #fypシ゚viral🖤tiktok☆♡🦋myvideo 🤪sendiya walang pong magawa🤣,28,0,3,7.277931348337495e+18,us,0,,,,https://www.tiktok.com/@carlacarcedo_276/video/7319259984221490475,2024,1,1,22,27,14,2024-01-01,22:27:14
1704148017,"['usa', 'texas', 'trending', 'viral', 'breakingnews', 'trump', 'politics', 'news', 'indiana', 'border', 'biden', 'maga', 'usborder', 'politicalnews', 'netnews']",7319259916147903786,netnews,"GROUP MARCHES TO THE US BORDER… #netnews #news #politics #politicalnews #breakingnews #usa #trending #viral #indiana #texas #border #maga #trump #biden #usborder Copyright disclaimer under section 107 of Copyright Act 1976, allowance is made for “fair use” for purpose such as criticism, comment, news reporting and education. The purpose of this video is news reporting, thus falling under fair use.",8,19,15,7.319259998884728e+18,us,0,,,,https://www.tiktok.com/@netnews/video/7319259916147903786,2024,1,1,22,26,57,2024-01-01,22:26:57
1704147999,"['teextraño', '😭', 'papi🕊️😭💔', 'magalymargys🦋']",7319259826008132894,magalymargys,#papi🕊️😭💔 #magalymargys🦋 #teextraño #😭  ya nada es igual papi 😭🕊️💔👨🏻‍🦳 te extraño en cada recuerdo en cada segundo mi viejo ,116,0,9,7.314526816390499e+18,us,0,,,,https://www.tiktok.com/@magalymargys/video/7319259826008132894,2024,1,1,22,26,39,2024-01-01,22:26:39
1704147999,"['trump', 'makeamricagreatagain']",7319259814536793390,christopher.cole..price,#trump #makeamricagreatagain ,1,0,29,7.293666045645032e+18,us,0,,,,https://www.tiktok.com/@christopher.cole..price/video/7319259814536793390,2024,1,1,22,26,39,2024-01-01,22:26:39
1704147990,"['trump', '2024']",7319259763613781294,countryboykoy,Bring back TRUMP#TRUMP#2024,0,2,83,6.936118411625777e+18,us,0,,,,https://www.tiktok.com/@countryboykoy/video/7319259763613781294,2024,1,1,22,26,30,2024-01-01,22:26:30
1704147986,"['family', 'yeeyee', 'fyp', 'trump2024🇺🇸', 'fyfnation', 'ekspresikandengancapcut', 'ekspresikan2023']",7319259745272007978,yeeyeeboy,#ekspresikan2023 #EkspresikanDenganCapCut #trump2024🇺🇸 #yeeyee #fyfnation #family #fyp ,2,0,6,6.982664692627933e+18,us,0,,,,https://www.tiktok.com/@yeeyeeboy/video/7319259745272007978,2024,1,1,22,26,26,2024-01-01,22:26:26
1704147975,"['smile', 'justforfun', 'laughter', 'fyp', 'genx', 'laughteristhebestmedicine', 'raisedright', 'conservative', 'trumpgirl', 'trump2024', 'republicansoftiktok', 'conservativesoftiktok', 'bannedfamreloaded']",7319259704490806558,wildptchr,#laughteristhebestmedicine #laughter #justforfun #fyp #smile #genx #raisedright #conservative #trump2024 #trumpgirl #republicansoftiktok #conservativesoftiktok #bannedfamreloaded ,15,11,68,6.630518696097876e+18,us,0,,,,https://www.tiktok.com/@wildptchr/video/7319259704490806558,2024,1,1,22,26,15,2024-01-01,22:26:15
1704147968,"['military', 'wakeup', 'vetrans', 'protectourchildren', 'southernbornandraised', 'usa🇺🇸', 'trump2024', 'notyouramerica', 'southeastkentuckygirl']",7319259692885167391,spider.606,#SoutheastKentuckygirl #protectourchildren #military #vetrans #usa🇺🇸 #wakeup #NotYourAmerica #trump2024 #southernbornandraised ,7,29,36,7.319259791891664e+18,us,0,,,,https://www.tiktok.com/@spider.606/video/7319259692885167391,2024,1,1,22,26,8,2024-01-01,22:26:08
1704147942,"['kawaii', 'anime', 'happynewyear', 'newyear', 'viral', 'otaku', 'vocaloid', 'cosplay', 'trend', 'viralvideo', 'fyp', 'vocaloidcosplay', 'rinkagamine', 'kagaminerin', 'rinkagaminecosplay', 'vocaloidrin', 'kagaminerincosplay', 'viraltiktok', '2024', 'fypage', 'fypp', 'fyppage', 'fyppppp', 'fypppppppp', 'fypppppppppppppp', 'fypシ', 'fyppppppppppppppppppppppp', 'zyxcba', 'fypシ゚viral', 'projectsekai', 'projectsekaicolorfulstage']",7319259594692349215,dannyfentonkinnie,Happy New Years!!! #rinkagamine #rinkagaminecosplay #vocaloid #vocaloidcosplay #kagaminerin #kagaminerincosplay #vocaloidrin #cosplay #kawaii #otaku #anime #projectsekai #projectsekaicolorfulstage #fyp #fypシ #fypage #fypシ゚viral #fypp #fyppppppppppppppppppppppp #fypppppppppppppp #fyppage #fyppppp #fypppppppp #zyxcba #viral #viralvideo #viraltiktok #trend #newyear #happynewyear #2024 ,10,0,18,6.912807447132442e+18,us,0,,,,https://www.tiktok.com/@dannyfentonkinnie/video/7319259594692349215,2024,1,1,22,25,42,2024-01-01,22:25:42
1704147940,"['independent', 'democrats', 'republican', 'betterfuture', 'libertarian', 'lesseroftwoevils', 'independentparty', 'election2024', 'willofthepeople']",7319259561234304286,mytwocentseinerwa,#lesseroftwoevils #democrats #republican #independent #independentparty #libertarian #election2024 #betterfuture #willofthepeople ,1,26,35,7.319264826927222e+18,us,0,,,,https://www.tiktok.com/@mytwocentseinerwa/video/7319259561234304286,2024,1,1,22,25,40,2024-01-01,22:25:40
